date,Athens_CO,Rome_CO,Lisbon_CO,Madrid_CO,Valencia_CO,Paris_CO,Athens_SO2,Rome_SO2,Lisbon_SO2,Madrid_SO2,Valencia_SO2,Paris_SO2,Athens_NO2,Rome_NO2,Lisbon_NO2,Madrid_NO2,Valencia_NO2,Paris_NO2,Athens_PM10,Rome_PM10,Lisbon_PM10,Madrid_PM10,Valencia_PM10,Paris_PM10,Athens_PM2p5,Rome_PM2p5,Lisbon_PM2p5,Madrid_PM2p5,Valencia_PM2p5,Paris_PM2p5,Athens_O3,Rome_O3,Lisbon_O3,Madrid_O3,Valencia_O3,Paris_O3,Athens_MDAQI,Rome_MDAQI,Lisbon_MDAQI,Madrid_MDAQI,Valencia_MDAQI,Paris_MDAQI
2018-07-06,338.2620880494047,169.82599244464288,96.00149763095237,92.5934245240476,93.30187277511904,174.71713577023814,6.124175414056547,1.1985312515863096,1.3990836220803569,1.559968449279762,1.7696764664166669,2.3262658246964287,29.02801471948809,15.10612455075,4.987530334922619,2.449786563895834,3.039893177815476,23.560696956571427,19.473221872675598,16.572609793511905,22.853597659407736,14.662415139532738,24.557018587967264,21.37622327778274,15.132648070532738,11.913143075422619,13.244356935803575,9.814791045029763,12.229724175315477,14.446847550845236,79.28193380779761,78.64697595372023,87.55661643294641,77.24252403410715,94.98799670446428,73.93561008517858,1.943864816889104,1.5343384197446654,1.5710791992675648,1.26250226548948,1.622116869090722,1.7285653550496427
2018-07-20,396.2364190851191,202.6365113717262,101.82036134223213,98.85091268428573,97.50569813488096,186.78330382857143,4.9194294374166665,1.1213340874375,1.662730759291667,1.341971851104167,2.3095472172797615,2.4258034914077378,26.90139801807143,15.725113928377978,6.03617334296131,2.284015400616071,3.903768948083333,23.70085755582738,24.335170692125,17.491484896092263,19.054993900738094,16.31620882000595,21.10383730594643,22.26883973250298,16.556501660809523,13.292392089041668,13.716001350380953,12.107334865199403,13.646436351151786,14.576559150502977,74.25756414789286,79.96877402808629,88.17622683107142,75.11848972330357,90.36408282505953,82.45204196642858,1.9453942667668966,1.604346658751688,1.5652729779237244,1.3059786912934201,1.5872623733940714,1.83622536899761
2018-08-03,241.26319199672616,214.56956665892855,102.98256837851193,99.80257860675594,101.27979532886904,166.5697708565476,3.9710913914196433,0.9843877729761905,1.1435152151547618,1.4126089314107144,1.665123957877976,1.992033883032738,19.573000154276787,17.536991272220238,4.097268406139881,2.434263660702381,2.4453732960476193,20.296798410880957,16.000972398598215,14.16515244198214,16.226848374583334,12.488596631101192,17.250779119217263,15.971599305074406,10.593917349794642,11.398169470675596,9.459464759967261,7.799182049723213,8.886062499988094,10.817516308550596,74.15844519693452,61.09392003366964,84.32136769571432,71.7162029238095,87.09592731666669,55.10690519440774,1.5679315017541977,1.3548607262463193,1.3655292604811393,1.1355276461557258,1.3766720324928696,1.3400016298779323
2018-08-17,287.3090423630952,214.91932769226193,116.68780776250001,112.64042676952381,117.0050680305357,189.88955584107143,4.654442685636904,1.0963976075595236,1.266534697970238,1.601091968639881,2.0275353688184525,2.5276394697529763,21.97495073085119,14.430067212130952,5.004677416261905,3.015918983377976,3.5132281264672613,23.13539147775893,17.58416927429464,15.802096888324401,14.940883250619047,12.034360682937502,15.89401803975,18.143675603877977,11.852425751241071,11.536376148071426,9.210068992354167,8.709154536315477,8.785710678211311,11.687295677306551,72.40902079862202,68.95831172763691,80.73147031360119,65.38365685440476,80.26086345199404,47.5443589516756,1.648701333832572,1.4164660221462229,1.3258101813816459,1.09838645307387,1.3115758686329346,1.3568063593521604
2018-08-31,381.37906001666664,260.6407576994048,115.93904885922619,117.69783665053572,116.21800890535714,223.06701483214286,5.722333193148809,1.4279105317232141,1.1150000118273808,1.103019329547619,1.4393220710535715,3.2522951396547617,27.09358543996726,22.93507435322916,3.1454356413630946,1.6604707341458333,2.07801545977381,30.59131317482143,20.86114756278869,17.870466455214284,17.101669351372024,13.239457571684525,17.07604112806845,20.540608542508924,14.99273744778274,14.231001601342257,9.753155283541668,9.199900773752976,9.29538144235119,14.670293893059522,69.13637865705357,61.50448455235118,81.5105331617857,67.50211715675597,90.5486687825,51.02303577608035,1.828535198212716,1.5551157653201317,1.3419811972769262,1.1204866918681173,1.4152363662911494,1.6070799528308777
2018-09-14,286.81200803869046,214.20542542172623,117.55197237014882,114.63701999622023,114.85432538562499,223.31534514940475,4.3040980413184515,1.2225759817946429,1.3979792317142863,1.7512928053244052,2.1547718679910712,2.880034270032738,20.4836776866756,19.524205387151788,4.602604336017857,2.4874407166190475,4.09884752902381,28.773889733625005,15.51508545533036,15.341313936119048,13.459809186815477,11.812837920598213,15.747484570958333,20.371513583937496,8.796701247369047,11.383498751815472,9.211324235502977,8.350076517205357,9.376643966693452,13.342955623470237,65.82991057265477,53.630844309184525,74.76955017657738,65.806765888125,80.55733132880951,47.19425362356845,1.4637723970463004,1.320552137649335,1.2436523611866976,1.0874910444931685,1.3354857848196324,1.5056752221077283
2018-09-28,327.652663547619,232.7880731752976,122.14011582839287,115.76374978199405,119.19107687095239,234.42274191369046,5.841982151047619,1.3551129308333334,1.408962446654762,1.5424932934166669,2.2746236036904763,3.6196039876101187,28.336532209520833,22.778838383223214,5.219660931437501,2.5845996973095238,4.205532540336309,33.65755212300893,17.32278120869048,14.578159106660717,10.775399020461307,9.863476152327381,11.47718853117559,22.002870294336308,12.274052052312499,11.845171730044642,6.92024887503869,6.592755699116073,6.371710944434524,15.97397511350893,52.1531300489762,52.67091466725596,71.41990083214286,65.29621427428572,77.80523615276785,39.28578849490476,1.5579624151379325,1.3637276073617648,1.137829703356525,1.0202953552348353,1.1967064225877573,1.5802228547582209
2018-10-12,368.27526437559527,244.64933034464292,126.54655604375,120.51320175758927,128.4449954017262,244.0394101363095,6.7937272318750015,1.2657363402380948,1.1718354403809526,1.7375940124285714,2.4615494091875,4.2729064400267855,30.470455470607146,18.444440588639882,4.939304373431548,2.3999677983184524,4.963614517645833,34.76123518711904,21.89905170752976,16.623298517556552,10.24657677439881,9.917473237273809,12.210176540309524,29.66775046938393,15.98679358401488,11.889759853732144,6.260180740910714,7.469679988857142,7.04546120597619,21.397605109901786,47.60362368124107,48.73103343547619,66.77273289366073,62.698208178988104,71.68036464872026,32.16607270890178,1.6959243467394087,1.2878342477435314,1.06287133828682,1.0144877986684213,1.1712467913105804,1.7380789090006714
2018-10-26,303.7224735988096,194.70087684821425,127.8605925922619,118.03394574315476,128.6348264547619,230.66473461160712,6.576136894877976,1.4071000952648807,1.118328948199405,1.069082680690476,2.126791894440476,3.4762349288571435,29.265815485125,19.46612949017857,4.596888159693452,2.1528102611785713,5.2135706618005955,30.922283540321423,26.664483297672614,13.811432326520832,4.801269727464286,4.105606437770834,5.878504044586309,18.05175146232738,17.90973046851786,9.74467422674405,3.3850166616785713,2.989188358565476,3.123147775017857,12.904262041136903,45.442365488648804,47.14927993555953,62.96862653901785,56.6065194549107,64.68336076413689,30.115420168300595,1.7340903838076351,1.1966286062086404,0.8936929485637138,0.7739534018205253,0.9399002738627721,1.331784825264577
2018-11-09,295.2618052854167,275.90559902738096,128.34686964910713,123.51843243541667,124.9703915017857,276.7752596098215,5.961345278375,1.4569674409791664,1.2284331420208334,0.8496752249315476,1.875729502657738,4.444914075247024,23.29294270690179,24.10149191389286,5.468284911294644,2.730001752068452,4.707377057744047,36.09961441610118,16.571842003663686,16.93100684311012,10.01056142367857,9.541745783357143,12.635010852672618,24.74651198415476,11.196290244059526,12.66357035921131,5.36425676621131,6.390204283464286,5.747123236032738,20.43856233913095,40.159429785702386,32.279599454,57.9995339425,53.0111326035119,64.54852357928571,16.830352235356248,1.32456355062961,1.2256417880901707,0.9574822685888276,0.8788780815163012,1.0606281339705934,1.5310156165475484
2018-11-23,313.8286780642857,269.03283764107135,133.47060607708335,111.62124077538691,137.28610958660715,215.71374443363092,7.703753292247025,1.454572946377976,1.5128446292261903,1.4134701997202381,4.135050435485119,2.763460322148809,26.460215606991067,23.28435892130357,8.493429933291667,3.0021968861547625,12.522183795797616,25.15055233176488,15.421972802699406,15.470913820214287,7.255267251520833,5.690770437767857,8.311788250767856,16.017657025238098,10.812542553520831,11.34977495484524,4.9434875201577375,3.8076533439107143,5.2414334631249995,10.492483610217263,41.800396125678574,29.58612328442857,49.63369727711309,50.730848417375,44.562888184779744,38.088921019071435,1.3919955914643765,1.1391486675489921,0.8774013226076176,0.7634115748061256,0.9347666499029261,1.2454196456359217
2018-12-07,465.3024045428571,275.9152447380952,140.72849024077382,119.94122010244048,138.91899799345236,243.11987969910714,10.192211284738095,1.4614163544077379,1.5428437002619049,1.7801008398273805,3.1580753832083333,4.200172617122023,35.52132085252083,23.900283912934523,7.856091367592263,4.580582131758929,9.766434569291667,32.88878154083631,19.451700443627978,15.6084266208125,7.085501944791665,5.980159991116072,7.789843602154762,20.653795553907738,14.23569600502381,11.022576516589284,4.481149432717261,3.975634112589286,4.473252264151785,14.806142703047621,32.52048910745238,28.609040556937504,52.03099712857143,50.44288099973214,51.685447624211314,34.03072073731251,1.6112680188989983,1.133511993630129,0.8834888659139326,0.7961516330170832,0.9351780532137924,1.4836753076969427
2018-12-21,430.8380318104167,299.3049622500001,154.2520132794643,118.87563480744048,152.4079537625,359.6457306535714,8.205335880282739,1.8676868531726194,2.049388676514881,2.733508611529761,4.242115410321429,8.054159447583332,27.579367576541667,27.940669989351193,8.239363243544643,3.2019182988154755,10.676072315071432,49.56893299615774,15.02123642899405,17.06457689028274,12.888261918455354,8.263295840693454,13.423696380261905,33.0763180880506,10.753138732241071,13.84022235875893,9.093132839330357,6.621606162967261,9.28782111750893,26.00379828597917,36.115021509032736,28.593338631410717,46.152120487946426,49.82660050059524,46.684489342684515,14.20280454954167,1.3770911430209085,1.2792446253112033,1.0045112387354054,0.8672098836775206,1.0829729019854306,1.9747988454584
2019-01-04,368.1594393142858,260.4331828985119,147.1040189827381,123.09453675952379,140.89482066488094,261.33370308571426,8.38483472563393,1.6929742690505951,1.9139750078273814,2.100760411654762,3.105528198889881,6.161507477428572,28.646174673374997,24.068527203235124,7.511126728738094,3.491589036336309,8.988055787568452,38.92514035240179,12.593010411345238,13.043304304904764,8.270621834020833,5.734117664002977,8.792249922104167,22.435938761163694,10.240102183250002,9.63668026675595,6.02190150935119,4.530942024610119,5.629746318845238,15.21172578561905,45.51076850324404,34.322864384214284,54.299546218958334,63.06323895014881,58.53254911434524,27.791747967937503,1.4388690151506822,1.1354698843557525,0.9562017444847776,0.9271214139854892,1.0322987315774297,1.5618266296683756
2019-01-18,315.4307995970238,237.56956579553574,130.08589883116068,123.27650433645832,129.7964348788988,297.54451204494046,6.219922457392857,1.2646028083720238,0.8063787492351191,1.0317581038273809,1.4418086398898808,5.627010171541666,22.91508216946131,18.948411781955354,3.9237325469999997,2.16180105916369,4.825649910770833,38.54006155494345,26.536301898770837,10.441758424205359,3.298441326684524,2.6873826515714283,5.8299035696160715,24.272188262000004,18.444707160717265,7.926043321053574,2.0756944987440473,1.7148693803482142,2.5379485232708334,18.20615256604167,54.0773323163631,45.650342334913695,66.290735891875,71.17517331693452,71.1448819410119,30.062300425684526,1.7443356295712271,1.104276174571764,0.8695252281900617,0.8825094109214613,0.9794190282717737,1.668570481361878
2019-02-01,296.6087726889881,284.96124367380963,153.61850011875003,132.81974111357144,150.29333512083332,318.7361643657738,6.789109313074405,1.9398635428779765,1.8459712055744044,1.5431370841071428,3.0401059928214296,6.688310817086309,20.827995806931547,27.108520331648812,7.389363373226192,3.3638570892351187,8.889183992877976,40.03139783963989,21.56407648844941,17.993596907285717,10.030342756050597,7.373981555589284,10.137178816327381,23.625976316166664,12.16392950778869,15.371274743604172,7.611981616476191,5.962872546383928,7.373184616345239,18.719990736595236,55.305460614473205,40.34522519363393,62.9165770045238,63.437932417678574,63.833639554755955,34.731008517875004,1.5364292590323696,1.4319954922415377,1.0998032421608366,0.9741723515258979,1.1411973776263917,1.7613506615215815
2019-02-15,486.45725686369053,317.5484117315476,165.1379579794643,137.64601480178573,164.6441790723214,347.9500664758928,9.764710927035717,1.788966636377976,2.382794360482143,2.237569286672619,3.938819704297619,7.020229722973214,29.610256802755952,27.625135109901795,9.62658892139881,4.722829950684523,11.443170213877977,45.723781890619044,22.54183784896726,24.687860618761906,16.577283858961305,16.233896188598212,18.010863181964286,33.23385991952976,16.612539377092258,20.883254868815474,11.955236582580357,11.197714790726192,12.220207606604166,24.704695335937494,47.28441667296429,47.33632494574999,70.84638633556547,72.24938622580358,73.88897457002976,32.93189593916071,1.7694512860455036,1.714610699727923,1.3926389375205346,1.3100144848327235,1.492009203191017,2.072799769904093
2019-03-01,436.42499478720237,237.02714752023817,147.4015047202381,131.44736925955357,145.93023872529764,185.52178412440475,9.250886864836312,1.2519178506845239,1.7639066841339284,1.657137506092262,2.5036580881845234,2.140615418386905,34.60987306354464,20.017053622714286,6.87699683583631,2.3538841218273814,8.029035335502975,17.032555976083334,21.835263791630954,20.443362621764884,9.864994205720238,7.1017764480059515,11.791881819208333,11.224088858321428,15.71626402234524,12.295358528119051,6.521613136297618,4.921771231291667,7.0672249354017875,6.151647092678572,50.59916625297916,59.41602120199404,73.41622583020833,76.27139604636905,75.39401477815477,68.19549892642858,1.8268875585397222,1.4704374603323707,1.173416334929815,1.0688600266369574,1.2530664576599737,1.2810618199181192
2019-03-15,403.5254738252976,260.35799912053574,163.70223390267856,149.68000098779765,163.3883120235119,314.71345129434525,6.980917443068452,1.9524701734523813,1.6343795135833332,1.3937825304940474,1.9494801671994044,6.279813189199406,24.915108313589286,23.074408603517856,4.76986726054762,2.070209212607143,4.803556233767858,47.6000609172619,20.469859395666667,20.865506883294643,14.454244400800595,11.055000894803571,13.715689555520836,30.106739297997024,14.612477796199403,16.324949539901787,9.35826673604762,8.487406871184524,8.558150680773808,24.4727098061875,61.01245330916667,61.90840228139881,87.30771489416666,91.0321635177381,97.95489908455359,47.130650401220244,1.722910567092393,1.647995648247148,1.4050361704807597,1.3426688591297768,1.4945523187277276,2.189076174441772
2019-03-29,311.8873486747024,270.03849606428577,154.3852754300595,143.83663395535714,154.05970559761903,277.62521149047615,6.02273109448512,1.301204306901786,1.210505272026786,1.2827862266875,2.072877549699405,4.186780896898809,24.80654866920536,21.706313447125,4.693817957044643,1.6503295214880949,6.213253091395833,34.13149171470833,17.471010836089285,17.930696256928567,8.326048158238097,6.805176264625,9.394859821732144,25.357370566708333,13.098170239934523,14.422141842342265,6.116107111208334,5.203359219574404,6.166708799991071,20.51629030567262,68.13378957800892,67.45878608988095,82.41298136315477,82.72734919580357,89.50533454741071,52.99572103241072,1.6940171425433028,1.6055385374271043,1.2049840811146681,1.127258374848766,1.3243869736427647,1.8856783708868963
2019-04-12,509.61652932886903,261.1718769961309,151.64456095386905,143.12471657738095,151.47143913779763,256.85775116755957,9.510266707830356,1.3587707054017855,1.2563180790744048,1.0396118896309523,1.533426825309524,3.81664101,37.05588803197024,19.428094454934524,4.160545553446428,1.8987504043214283,3.437177118220238,31.615811607693452,46.91242430605357,27.682254758416665,14.836397460360118,11.242579920056544,17.926415867672617,20.657345581449402,36.23640318739285,18.96017629060714,9.89139515869643,8.123731030877975,9.693651204375,14.554179204494044,58.69651719164583,69.99907767184524,89.12836648369048,89.0687076925,105.26802439946428,68.37521180569047,2.7007305591489144,1.8082102902106632,1.4237202395037123,1.3075542907135822,1.6153876842532193,1.8163477086078665
2019-04-26,353.1687873666666,225.80128733184523,134.99466405148812,128.95701726279762,131.92019846488097,227.19498320952385,5.520398050854166,1.1663608476517857,1.3832333551011902,1.4367014975386905,1.706483565610119,2.9467018239583327,25.3643913539494,16.494850836276786,4.155119525571429,1.5672404539136904,4.226633984571428,25.943769374205356,26.207253552252972,13.432347855821428,11.087306128502975,7.118955777339287,12.10581626209226,18.355708541401782,13.142030457642857,9.998431911797619,7.263293531636905,5.214804135943452,6.803028500488097,13.51199580383036,68.88007353356547,68.44166315559525,77.18419862997023,78.05303592940477,88.02412918675593,60.811615238452376,1.8107139241230572,1.3827785190385475,1.1968955761889348,1.0796638049716951,1.3154714307506608,1.5913867505998478
2019-05-10,359.9378375110119,202.61021482559522,125.43187384494047,121.74881901261907,124.03747517619045,227.65490191309527,6.727700857136905,0.891475009764881,1.3512341534375,1.3904643168660713,1.9836402753482145,3.2179895937529763,30.537688560377976,15.046744477297619,4.054738824550594,1.575582283065476,4.989855517199405,29.364387129011902,18.023681461744044,11.866405804863094,9.541338835479166,6.858927118595239,11.321823749247026,18.322644598351193,12.75421699181845,9.28447107488988,6.091975200002977,4.988835525169644,6.324845294125001,14.003748633494045,67.11628856626488,71.28062058651787,86.35243629497022,85.522040623125,98.13959775619048,68.26415269631549,1.7823549076340572,1.3497864229594807,1.2450936541006186,1.1473383306473595,1.4139224567997932,1.7308130675573226
2019-05-24,360.153342427381,203.73417191279768,107.98944516267856,98.18132707050594,104.69753349375002,165.91432973303571,5.913150909443454,1.0418213439107142,1.3954715346339286,1.4506809269047618,1.9008127103452381,2.243535002261905,28.161611100056547,15.460020103413692,4.127995569083334,1.7809869744642854,4.7562075170148805,21.580300985446424,19.789647018389882,19.219149119625,11.32151459385119,6.629909991800595,13.031152889967263,13.447963220562498,14.813138043541665,13.470040549770832,7.1105165474375,4.355590546434524,7.084798016741074,8.610595152497023,64.07272923241369,65.36273931273809,81.96887943860119,79.29855740616071,89.33080907068452,53.50739197108036,1.772216374107852,1.4708637954094252,1.2392999136400438,1.0639380583878055,1.349090398817793,1.267280655853168
2019-06-07,251.37771974285712,175.84819800684522,115.23071518529761,109.36219866886906,113.49862922952381,165.16868421127975,4.884502255517857,1.0149479228125,0.9755310290208332,1.2203007261071428,1.5814329428273808,1.6732180929315474,20.50658945258929,15.48880495754762,2.832014982508929,1.4315554276934523,3.5174020583601187,18.205227963869042,23.722648666232143,36.35195983300596,15.314562909988092,10.399486534723213,16.966123898669643,11.387411704485118,18.428095604306545,20.57491181147916,9.066808409592264,7.139582049416666,9.862562336279762,7.931781840360121,77.43413533300595,74.5828852928869,93.60217139880952,85.30535492419642,100.24276547217262,58.85605345847323,1.8894960781674095,1.9085595348607918,1.426445569404349,1.2249966881910777,1.5488380785334959,1.230358348196969
